time_ns,protein_bb_rmsd_A,ligand_rmsd_A
0.0,0.0,0.0
0.25,1.051,1.878
0.5,0.841,1.527
0.75,1.154,2.147
1.0,1.27,2.598
1.25,1.496,2.449
1.5,1.967,2.615
1.75,1.67,2.406
2.0,2.064,3.185
2.25,2.013,2.478
2.5,1.702,2.456
2.75,1.704,2.483
3.0,1.805,2.109
3.25,1.843,2.99
3.5,1.869,2.62
3.75,1.808,3.267
4.0,1.664,2.994
4.25,1.675,2.504
4.5,1.858,2.55
4.75,1.797,3.255
5.0,1.802,2.045
5.25,1.86,2.405
5.5,1.665,2.361
5.75,1.805,2.223
6.0,1.936,2.621
6.25,1.851,2.459
6.5,1.77,3.137
6.75,2.045,2.523
7.0,1.742,2.074
7.25,1.621,1.856
7.5,1.728,2.514
7.75,1.708,2.126
8.0,1.917,2.257
8.25,1.743,1.89
8.5,1.824,2.383
8.75,1.573,2.317
9.0,1.632,1.864
9.25,1.678,2.806
9.5,1.668,2.54
9.75,1.704,2.205
10.0,1.791,2.266
10.25,1.778,2.532
10.5,1.753,2.889
10.75,1.708,3.665
11.0,1.854,3.298
11.25,1.71,3.288
11.5,1.828,3.866
11.75,1.942,4.462
12.0,1.867,4.396
12.25,1.723,2.62
12.5,1.459,2.566
12.75,1.874,2.59
13.0,1.715,2.528
13.25,1.756,3.471
13.5,1.738,3.238
13.75,1.933,3.141
14.0,2.149,3.641
14.25,2.178,2.787
14.5,2.087,2.694
14.75,2.188,2.986
15.0,2.073,2.284
15.25,2.174,3.153
15.5,1.978,2.988
15.75,1.892,2.933
16.0,2.029,2.43
16.25,1.848,2.371
16.5,1.918,2.478
16.75,1.876,2.494
17.0,1.828,1.976
17.25,1.932,2.277
17.5,1.738,2.632
17.75,1.794,2.558
18.0,1.876,2.707
18.25,1.904,2.406
18.5,2.053,3.153
18.75,1.727,2.779
19.0,2.013,2.84
19.25,2.002,3.035
19.5,2.249,3.235
19.75,1.948,2.807
20.0,1.996,2.581
20.25,1.873,2.945
20.5,1.875,2.877
20.75,1.983,2.976
21.0,1.876,2.482
21.25,1.891,2.695
21.5,2.067,3.149
21.75,1.804,3.558
22.0,1.848,3.132
22.25,1.963,2.869
22.5,1.977,3.137
22.75,1.719,2.312
23.0,1.915,2.845
23.25,1.974,2.238
23.5,1.881,2.413
23.75,2.081,2.475
24.0,2.061,2.312
24.25,1.996,3.04
24.5,1.917,3.532
24.75,2.076,2.976
25.0,2.081,3.641
25.25,1.786,3.351
25.5,1.853,3.203
25.75,1.819,3.108
26.0,1.872,2.959
26.25,1.815,2.55
26.5,1.838,3.045
26.75,1.845,3.944
27.0,1.968,3.874
27.25,1.983,3.193
27.5,2.089,3.453
27.75,2.002,2.445
28.0,1.841,2.266
28.25,1.794,2.289
28.5,2.056,2.735
28.75,2.05,2.513
29.0,1.877,3.044
29.25,1.887,3.314
29.5,2.017,3.461
29.75,2.262,2.751
30.0,2.269,3.401
30.25,2.201,2.578
30.5,2.095,3.27
30.75,2.007,3.433
31.0,2.13,3.912
31.25,2.092,2.822
31.5,2.232,3.025
31.75,2.262,2.523
32.0,2.019,2.495
32.25,2.18,2.765
32.5,2.088,1.752
32.75,2.205,2.045
33.0,2.195,1.822
33.25,2.183,2.357
33.5,2.131,1.894
33.75,2.033,2.254
34.0,2.235,2.546
34.25,2.223,2.806
34.5,2.022,2.382
34.75,2.355,1.655
35.0,2.184,2.26
35.25,2.103,2.35
35.5,2.472,2.451
35.75,2.053,2.487
36.0,2.344,2.401
36.25,2.383,2.282
36.5,2.192,2.424
36.75,1.935,1.77
37.0,2.207,2.024
37.25,2.323,3.513
37.5,2.229,2.75
37.75,2.427,3.397
38.0,2.197,2.779
38.25,2.062,3.307
38.5,2.112,3.016
38.75,1.934,2.393
39.0,2.062,2.78
39.25,2.13,2.734
39.5,1.95,3.216
39.75,2.09,2.604
40.0,2.232,2.733
40.25,2.147,2.624
40.5,2.076,2.895
40.75,2.089,2.999
41.0,1.994,2.173
41.25,1.938,2.94
41.5,2.145,3.415
41.75,2.19,2.603
42.0,2.055,2.782
42.25,1.991,2.58
42.5,2.011,2.045
42.75,1.845,2.547
43.0,1.9,2.601
43.25,1.872,2.291
43.5,1.844,3.235
43.75,1.965,2.521
44.0,1.961,2.629
44.25,2.073,2.652
44.5,1.999,3.178
44.75,1.948,2.293
45.0,2.112,2.192
45.25,2.148,2.098
45.5,2.144,3.821
45.75,2.054,3.072
46.0,1.996,2.232
46.25,1.993,2.575
46.5,2.092,2.937
46.75,2.1,3.355
47.0,1.975,3.224
47.25,1.823,2.471
47.5,1.97,2.899
47.75,2.06,3.592
48.0,2.106,2.962
48.25,2.05,3.143
48.5,1.955,2.464
48.75,1.816,2.119
49.0,2.077,2.264
49.25,2.034,2.892
49.5,1.907,2.952
49.75,1.857,2.21
